"矢板鋼試験片実験データ No.03","NONAME03.REC"
"Shot","(Data Num)","Trig Date","Trig Time"
"CONT : 2min40.6s","3213","11-08-30","14:06:40"

"CH","Unit","Mode","Range","Comment","Scaling","Ratio","Offset","EU","Filter"
"CH1","8936 analog","","200mV","ch1 X軸","OFF","-","-","V","500Hz"
"CH2","8936 analog","","200mV","ch1 Y軸","OFF","-","-","V","500Hz"
"CH3","8936 analog","","200mV","ch2 X軸","OFF","-","-","V","500Hz"
"CH4","8936 analog","","200mV","ch2 Y軸","OFF","-","-","V","500Hz"
"CH5","8936 analog","","500mV","移動距離","OFF","-","-","V","5Hz"
"CH6","8936 analog","","500mV","マーカー","OFF","-","-","V","5Hz"


"Time[s]","CH1(Max)[V]","CH1(Min)[V]","CH2(Max)[V]","CH2(Min)[V]","CH3(Max)[V]","CH3(Min)[V]","CH4(Max)[V]","CH4(Min)[V]","CH5(Max)[V]","CH5(Min)[V]","CH6(Max)[V]","CH6(Min)[V]"
1.21900000e+002,-4.50000e-002,-4.50000e-002,+1.00000e-001,+9.50000e-002,-3.50000e-002,-4.00000e-002,-2.87500e-001,-2.92500e-001,+3.12500e+000,+3.12500e+000,+1.25000e-002,+6.25000e-003
1.21950000e+002,-4.25000e-002,-4.50000e-002,+1.02500e-001,+9.75000e-002,-3.50000e-002,-3.50000e-002,-2.87500e-001,-2.92500e-001,+3.12500e+000,+3.11875e+000,+1.25000e-002,+6.25000e-003
1.22000000e+002,-4.25000e-002,-4.25000e-002,+1.02500e-001,+1.00000e-001,-3.50000e-002,-4.00000e-002,-2.87500e-001,-2.90000e-001,+3.12500e+000,+3.11875e+000,+1.25000e-002,+6.25000e-003
1.22050000e+002,-4.00000e-002,-4.25000e-002,+1.00000e-001,+9.75000e-002,-3.50000e-002,-3.75000e-002,-2.87500e-001,-2.92500e-001,+3.13125e+000,+3.11875e+000,+1.25000e-002,+0.00000e+000
1.22100000e+002,-4.00000e-002,-4.50000e-002,+1.02500e-001,+9.75000e-002,-3.75000e-002,-4.00000e-002,-2.85000e-001,-2.87500e-001,+3.13750e+000,+3.12500e+000,+1.87500e-002,+6.25000e-003
1.22150000e+002,-4.00000e-002,-4.25000e-002,+1.02500e-001,+9.75000e-002,-3.75000e-002,-4.00000e-002,-2.85000e-001,-2.87500e-001,+3.13125e+000,+3.12500e+000,+1.25000e-002,+0.00000e+000
1.22200000e+002,-4.00000e-002,-4.25000e-002,+1.00000e-001,+9.75000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.13125e+000,+3.12500e+000,+6.25000e-003,+0.00000e+000
1.22250000e+002,-3.75000e-002,-4.00000e-002,+1.02500e-001,+9.75000e-002,-3.50000e-002,-4.00000e-002,-2.80000e-001,-2.82500e-001,+3.13750e+000,+3.13125e+000,+1.25000e-002,+0.00000e+000
1.22300000e+002,-3.75000e-002,-4.00000e-002,+9.75000e-002,+9.50000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.13750e+000,+3.13125e+000,+1.25000e-002,+0.00000e+000
1.22350000e+002,-3.25000e-002,-3.50000e-002,+9.50000e-002,+9.25000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.13750e+000,+3.13125e+000,+1.25000e-002,+6.25000e-003
1.22400000e+002,-3.00000e-002,-3.50000e-002,+9.50000e-002,+9.25000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.14375e+000,+3.13750e+000,+1.25000e-002,+6.25000e-003
1.22450000e+002,-2.75000e-002,-3.00000e-002,+9.25000e-002,+9.00000e-002,-3.50000e-002,-4.00000e-002,-2.75000e-001,-2.80000e-001,+3.13750e+000,+3.13750e+000,+1.25000e-002,+0.00000e+000
1.22500000e+002,-3.00000e-002,-3.25000e-002,+9.00000e-002,+8.75000e-002,-3.50000e-002,-3.75000e-002,-2.77500e-001,-2.82500e-001,+3.14375e+000,+3.13750e+000,+1.25000e-002,+6.25000e-003
1.22550000e+002,-2.50000e-002,-3.00000e-002,+9.00000e-002,+8.50000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.14375e+000,+3.13750e+000,+1.87500e-002,+0.00000e+000
1.22600000e+002,-2.50000e-002,-2.75000e-002,+8.75000e-002,+8.50000e-002,-3.25000e-002,-3.75000e-002,-2.80000e-001,-2.80000e-001,+3.15000e+000,+3.13750e+000,+1.25000e-002,+0.00000e+000
1.22650000e+002,-2.25000e-002,-3.00000e-002,+8.75000e-002,+8.00000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.80000e-001,+3.15000e+000,+3.14375e+000,+1.25000e-002,+0.00000e+000
1.22700000e+002,-2.00000e-002,-2.25000e-002,+8.50000e-002,+8.00000e-002,-3.50000e-002,-3.75000e-002,-2.80000e-001,-2.82500e-001,+3.15000e+000,+3.13750e+000,+1.25000e-002,+6.25000e-003
1.22750000e+002,-1.75000e-002,-2.25000e-002,+8.25000e-002,+8.00000e-002,-3.25000e-002,-3.75000e-002,-2.75000e-001,-2.82500e-001,+3.15000e+000,+3.14375e+000,+1.25000e-002,+6.25000e-003
1.22800000e+002,-1.50000e-002,-2.00000e-002,+8.25000e-002,+7.50000e-002,-3.00000e-002,-3.75000e-002,-2.77500e-001,-2.82500e-001,+3.15000e+000,+3.14375e+000,+1.25000e-002,+0.00000e+000
1.22850000e+002,-1.50000e-002,-1.75000e-002,+8.00000e-002,+7.50000e-002,-3.25000e-002,-3.75000e-002,-2.75000e-001,-2.80000e-001,+3.15000e+000,+3.14375e+000,+1.25000e-002,+0.00000e+000
1.22900000e+002,-1.50000e-002,-2.00000e-002,+7.75000e-002,+7.50000e-002,-3.25000e-002,-3.50000e-002,-2.75000e-001,-2.80000e-001,+3.15000e+000,+3.15000e+000,+1.25000e-002,+0.00000e+000
1.22950000e+002,-1.25000e-002,-1.50000e-002,+7.75000e-002,+7.25000e-002,-3.00000e-002,-3.25000e-002,-2.75000e-001,-2.80000e-001,+3.15625e+000,+3.15000e+000,+1.25000e-002,+0.00000e+000
1.23000000e+002,-1.00000e-002,-1.50000e-002,+7.50000e-002,+7.25000e-002,-3.00000e-002,-3.25000e-002,-2.75000e-001,-2.80000e-001,+3.15625e+000,+3.15625e+000,+1.87500e-002,+6.25000e-003
1.23050000e+002,-7.50000e-003,-1.25000e-002,+7.00000e-002,+6.25000e-002,-3.25000e-002,-3.25000e-002,-2.75000e-001,-2.77500e-001,+3.15625e+000,+3.15625e+000,+1.25000e-002,+6.25000e-003
1.23100000e+002,-5.00000e-003,-7.50000e-003,+6.00000e-002,+5.75000e-002,-2.75000e-002,-3.25000e-002,-2.70000e-001,-2.75000e-001,+3.16250e+000,+3.15625e+000,+1.25000e-002,+0.00000e+000
1.23150000e+002,-2.50000e-003,-5.00000e-003,+5.75000e-002,+5.50000e-002,-2.75000e-002,-3.00000e-002,-2.70000e-001,-2.75000e-001,+3.16250e+000,+3.15625e+000,+1.25000e-002,+0.00000e+000
1.23200000e+002,-2.50000e-003,-5.00000e-003,+5.50000e-002,+5.00000e-002,-3.00000e-002,-3.00000e-002,-2.70000e-001,-2.72500e-001,+3.16875e+000,+3.15625e+000,+1.25000e-002,+0.00000e+000
1.23250000e+002,+2.50000e-003,-2.50000e-003,+4.75000e-002,+4.75000e-002,-2.75000e-002,-3.00000e-002,-2.70000e-001,-2.72500e-001,+3.16250e+000,+3.15625e+000,+1.25000e-002,+0.00000e+000
1.23300000e+002,+2.50000e-003,+0.00000e+000,+4.75000e-002,+4.00000e-002,-2.50000e-002,-2.75000e-002,-2.70000e-001,-2.70000e-001,+3.16250e+000,+3.16250e+000,+1.25000e-002,+0.00000e+000
1.23350000e+002,+2.50000e-003,+0.00000e+000,+4.25000e-002,+4.00000e-002,-2.50000e-002,-3.00000e-002,-2.67500e-001,-2.72500e-001,+3.16875e+000,+3.16250e+000,+1.25000e-002,+0.00000e+000
1.23400000e+002,+5.00000e-003,+2.50000e-003,+4.25000e-002,+3.75000e-002,-2.50000e-002,-2.75000e-002,-2.67500e-001,-2.72500e-001,+3.16875e+000,+3.16250e+000,+1.25000e-002,+6.25000e-003
1.23450000e+002,+5.00000e-003,+0.00000e+000,+4.25000e-002,+4.00000e-002,-2.50000e-002,-2.75000e-002,-2.70000e-001,-2.70000e-001,+3.16875e+000,+3.16875e+000,+1.25000e-002,+6.25000e-003
1.23500000e+002,+7.50000e-003,+5.00000e-003,+4.00000e-002,+3.50000e-002,-2.50000e-002,-2.75000e-002,-2.67500e-001,-2.70000e-001,+3.17500e+000,+3.16875e+000,+1.25000e-002,+6.25000e-003
1.23550000e+002,+7.50000e-003,+5.00000e-003,+3.25000e-002,+2.50000e-002,-2.50000e-002,-2.75000e-002,-2.65000e-001,-2.70000e-001,+3.16875e+000,+3.16875e+000,+1.25000e-002,+0.00000e+000
1.23600000e+002,+1.00000e-002,+7.50000e-003,+3.00000e-002,+2.50000e-002,-2.00000e-002,-2.50000e-002,-2.67500e-001,-2.70000e-001,+3.17500e+000,+3.16875e+000,+1.25000e-002,+6.25000e-003
1.23650000e+002,+1.25000e-002,+1.00000e-002,+2.75000e-002,+2.50000e-002,-2.25000e-002,-2.50000e-002,-2.65000e-001,-2.70000e-001,+3.17500e+000,+3.16875e+000,+1.87500e-002,+0.00000e+000
1.23700000e+002,+1.25000e-002,+1.00000e-002,+2.00000e-002,+1.75000e-002,-2.00000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18125e+000,+3.17500e+000,+1.25000e-002,+0.00000e+000
1.23750000e+002,+1.25000e-002,+1.00000e-002,+1.75000e-002,+1.25000e-002,-2.00000e-002,-2.25000e-002,-2.62500e-001,-2.67500e-001,+3.18125e+000,+3.17500e+000,+1.25000e-002,+0.00000e+000
1.23800000e+002,+1.25000e-002,+1.25000e-002,+1.50000e-002,+1.25000e-002,-2.00000e-002,-2.25000e-002,-2.62500e-001,-2.67500e-001,+3.18125e+000,+3.17500e+000,+1.25000e-002,+0.00000e+000
1.23850000e+002,+1.50000e-002,+1.25000e-002,+1.75000e-002,+1.50000e-002,-2.25000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18125e+000,+3.17500e+000,+1.25000e-002,+6.25000e-003
1.23900000e+002,+1.50000e-002,+1.25000e-002,+1.50000e-002,+1.25000e-002,-2.00000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18125e+000,+3.17500e+000,+1.25000e-002,+0.00000e+000
1.23950000e+002,+1.50000e-002,+1.25000e-002,+1.50000e-002,+1.50000e-002,-2.00000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18125e+000,+3.18125e+000,+1.25000e-002,+0.00000e+000
1.24000000e+002,+1.50000e-002,+7.50000e-003,+1.50000e-002,+1.25000e-002,-2.00000e-002,-2.50000e-002,-2.65000e-001,-2.70000e-001,+3.18750e+000,+3.17500e+000,+1.87500e-002,+6.25000e-003
1.24050000e+002,+1.50000e-002,+1.00000e-002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18750e+000,+3.18125e+000,+1.25000e-002,+0.00000e+000
1.24100000e+002,+1.50000e-002,+1.00000e-002,+7.50000e-003,+2.50000e-003,-2.25000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18750e+000,+3.18125e+000,+1.25000e-002,+0.00000e+000
1.24150000e+002,+1.50000e-002,+1.25000e-002,+5.00000e-003,+0.00000e+000,-2.25000e-002,-2.25000e-002,-2.65000e-001,-2.67500e-001,+3.18750e+000,+3.18125e+000,+1.25000e-002,+0.00000e+000
1.24200000e+002,+1.50000e-002,+1.25000e-002,+2.50000e-003,-2.50000e-003,-2.25000e-002,-2.50000e-002,-2.62500e-001,-2.65000e-001,+3.18750e+000,+3.18125e+000,+1.25000e-002,+0.00000e+000
1.24250000e+002,+1.25000e-002,+1.00000e-002,-2.50000e-003,-2.50000e-003,-2.25000e-002,-2.25000e-002,-2.62500e-001,-2.67500e-001,+3.19375e+000,+3.18750e+000,+1.25000e-002,+6.25000e-003
1.24300000e+002,+1.50000e-002,+1.25000e-002,-2.50000e-003,-7.50000e-003,-2.00000e-002,-2.50000e-002,-2.65000e-001,-2.67500e-001,+3.19375e+000,+3.18750e+000,+1.25000e-002,+6.25000e-003
1.24350000e+002,+1.50000e-002,+1.25000e-002,-7.50000e-003,-1.00000e-002,-2.25000e-002,-2.50000e-002,-2.65000e-001,-2.67500e-001,+3.19375e+000,+3.18750e+000,+1.25000e-002,+0.00000e+000
1.24400000e+002,+1.25000e-002,+1.00000e-002,-7.50000e-003,-7.50000e-003,-2.25000e-002,-2.50000e-002,-2.65000e-001,-2.67500e-001,+3.19375e+000,+3.18750e+000,+1.25000e-002,+6.25000e-003
1.24450000e+002,+1.00000e-002,+1.00000e-002,-1.00000e-002,-1.25000e-002,-2.25000e-002,-2.75000e-002,-2.65000e-001,-2.67500e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.24500000e+002,+1.25000e-002,+1.00000e-002,-1.50000e-002,-1.50000e-002,-2.25000e-002,-2.50000e-002,-2.67500e-001,-2.70000e-001,+3.19375e+000,+3.18750e+000,+1.25000e-002,+0.00000e+000
1.24550000e+002,+1.50000e-002,+1.00000e-002,-1.25000e-002,-1.75000e-002,-2.50000e-002,-2.75000e-002,-2.65000e-001,-2.70000e-001,+3.20000e+000,+3.18750e+000,+1.25000e-002,+0.00000e+000
1.24600000e+002,+1.50000e-002,+1.25000e-002,-1.25000e-002,-1.75000e-002,-2.00000e-002,-2.50000e-002,-2.67500e-001,-2.70000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.24650000e+002,+1.50000e-002,+1.00000e-002,-1.25000e-002,-1.50000e-002,-2.25000e-002,-2.75000e-002,-2.65000e-001,-2.67500e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.24700000e+002,+1.50000e-002,+1.00000e-002,-1.50000e-002,-1.50000e-002,-2.50000e-002,-2.75000e-002,-2.67500e-001,-2.67500e-001,+3.19375e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.24750000e+002,+1.75000e-002,+1.00000e-002,-1.00000e-002,-1.50000e-002,-2.50000e-002,-2.50000e-002,-2.67500e-001,-2.70000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.24800000e+002,+1.75000e-002,+1.25000e-002,-5.00000e-003,-1.25000e-002,-2.50000e-002,-2.75000e-002,-2.65000e-001,-2.67500e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.24850000e+002,+1.50000e-002,+1.25000e-002,-7.50000e-003,-1.00000e-002,-2.25000e-002,-2.75000e-002,-2.70000e-001,-2.75000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.24900000e+002,+1.50000e-002,+1.25000e-002,-1.00000e-002,-1.50000e-002,-2.25000e-002,-2.75000e-002,-2.70000e-001,-2.77500e-001,+3.19375e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.24950000e+002,+1.25000e-002,+1.25000e-002,-1.00000e-002,-1.50000e-002,-2.25000e-002,-2.75000e-002,-2.72500e-001,-2.75000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.25000000e+002,+1.25000e-002,+1.00000e-002,-1.00000e-002,-1.25000e-002,-2.25000e-002,-2.75000e-002,-2.72500e-001,-2.75000e-001,+3.20000e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25050000e+002,+1.50000e-002,+1.25000e-002,-1.25000e-002,-1.50000e-002,-2.25000e-002,-2.75000e-002,-2.72500e-001,-2.75000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.25100000e+002,+1.25000e-002,+1.00000e-002,-1.25000e-002,-2.00000e-002,-2.50000e-002,-3.25000e-002,-2.70000e-001,-2.75000e-001,+3.20000e+000,+3.19375e+000,+1.25000e-002,+0.00000e+000
1.25150000e+002,+1.25000e-002,+1.00000e-002,-1.75000e-002,-2.00000e-002,-2.50000e-002,-2.75000e-002,-2.72500e-001,-2.77500e-001,+3.20000e+000,+3.20000e+000,+1.25000e-002,+6.25000e-003
1.25200000e+002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.75000e-002,-2.50000e-002,-2.75000e-002,-2.75000e-001,-2.77500e-001,+3.20625e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25250000e+002,+1.00000e-002,+7.50000e-003,-2.00000e-002,-2.75000e-002,-2.25000e-002,-2.75000e-002,-2.70000e-001,-2.77500e-001,+3.20000e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25300000e+002,+1.00000e-002,+5.00000e-003,-2.75000e-002,-3.25000e-002,-2.25000e-002,-2.75000e-002,-2.75000e-001,-2.77500e-001,+3.20625e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25350000e+002,+1.00000e-002,+1.00000e-002,-3.00000e-002,-3.25000e-002,-2.75000e-002,-3.00000e-002,-2.70000e-001,-2.77500e-001,+3.20625e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25400000e+002,+1.00000e-002,+7.50000e-003,-2.75000e-002,-3.00000e-002,-2.25000e-002,-3.00000e-002,-2.72500e-001,-2.77500e-001,+3.20625e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25450000e+002,+1.25000e-002,+1.00000e-002,-3.00000e-002,-3.50000e-002,-2.75000e-002,-2.75000e-002,-2.70000e-001,-2.75000e-001,+3.20625e+000,+3.19375e+000,+1.25000e-002,+6.25000e-003
1.25500000e+002,+1.00000e-002,+7.50000e-003,-2.50000e-002,-3.00000e-002,-2.50000e-002,-2.75000e-002,-2.72500e-001,-2.77500e-001,+3.20625e+000,+3.20000e+000,+1.25000e-002,+0.00000e+000
1.25550000e+002,+1.00000e-002,+5.00000e-003,-2.75000e-002,-3.50000e-002,-2.50000e-002,-2.75000e-002,-2.72500e-001,-2.77500e-001,+3.20625e+000,+3.20625e+000,+1.25000e-002,+0.00000e+000
1.25600000e+002,+7.50000e-003,+5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.67500e-001,-2.70000e-001,+3.21250e+000,+3.20625e+000,+1.25000e-002,+6.25000e-003
1.25650000e+002,+7.50000e-003,+5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.62500e-001,-2.70000e-001,+3.21250e+000,+3.20625e+000,+1.25000e-002,+6.25000e-003
1.25700000e+002,+7.50000e-003,+2.50000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.62500e-001,-2.65000e-001,+3.21250e+000,+3.20625e+000,+1.25000e-002,+6.25000e-003
1.25750000e+002,+7.50000e-003,+0.00000e+000,-2.75000e-002,-3.25000e-002,-3.00000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.21875e+000,+3.21250e+000,+1.25000e-002,+0.00000e+000
1.25800000e+002,+2.50000e-003,+0.00000e+000,-3.00000e-002,-3.25000e-002,-2.75000e-002,-3.25000e-002,-2.60000e-001,-2.62500e-001,+3.21875e+000,+3.21875e+000,+1.25000e-002,+0.00000e+000
1.25850000e+002,+2.50000e-003,-2.50000e-003,-3.00000e-002,-3.75000e-002,-2.75000e-002,-3.25000e-002,-2.57500e-001,-2.62500e-001,+3.22500e+000,+3.21875e+000,+1.25000e-002,+0.00000e+000
1.25900000e+002,+0.00000e+000,-2.50000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.25000e-002,-2.60000e-001,-2.62500e-001,+3.22500e+000,+3.22500e+000,+1.25000e-002,+6.25000e-003
1.25950000e+002,+0.00000e+000,+0.00000e+000,-3.00000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.62500e-001,-2.65000e-001,+3.22500e+000,+3.21875e+000,+1.87500e-002,+6.25000e-003
1.26000000e+002,+0.00000e+000,-5.00000e-003,-2.75000e-002,-3.00000e-002,-2.75000e-002,-2.75000e-002,-2.65000e-001,-2.67500e-001,+3.22500e+000,+3.22500e+000,+1.25000e-002,+0.00000e+000
1.26050000e+002,+0.00000e+000,-2.50000e-003,-2.75000e-002,-3.00000e-002,-2.50000e-002,-3.00000e-002,-2.65000e-001,-2.65000e-001,+3.22500e+000,+3.22500e+000,+1.25000e-002,+0.00000e+000
1.26100000e+002,+0.00000e+000,-2.50000e-003,-2.75000e-002,-3.25000e-002,-2.50000e-002,-2.75000e-002,-2.62500e-001,-2.65000e-001,+3.22500e+000,+3.22500e+000,+1.25000e-002,+0.00000e+000
1.26150000e+002,+0.00000e+000,-5.00000e-003,-3.00000e-002,-3.50000e-002,-2.50000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.23125e+000,+3.23125e+000,+1.25000e-002,+0.00000e+000
1.26200000e+002,+0.00000e+000,-5.00000e-003,-3.25000e-002,-3.75000e-002,-2.50000e-002,-2.75000e-002,-2.57500e-001,-2.60000e-001,+3.23750e+000,+3.23125e+000,+1.25000e-002,+0.00000e+000
1.26250000e+002,+0.00000e+000,-7.50000e-003,-3.25000e-002,-4.00000e-002,-2.75000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.23750e+000,+3.23125e+000,+1.87500e-002,+0.00000e+000
1.26300000e+002,+0.00000e+000,-2.50000e-003,-3.50000e-002,-4.00000e-002,-2.75000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.23750e+000,+3.23125e+000,+1.25000e-002,+0.00000e+000
1.26350000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.57500e-001,-2.60000e-001,+3.23750e+000,+3.23125e+000,+1.25000e-002,+0.00000e+000
1.26400000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.50000e-002,-3.00000e-002,-2.57500e-001,-2.62500e-001,+3.24375e+000,+3.23750e+000,+1.25000e-002,+0.00000e+000
1.26450000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.50000e-002,-3.00000e-002,-2.57500e-001,-2.60000e-001,+3.24375e+000,+3.24375e+000,+1.25000e-002,+0.00000e+000
1.26500000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.25000e+000,+3.24375e+000,+1.25000e-002,+0.00000e+000
1.26550000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.25000e-002,-2.52500e-001,-2.57500e-001,+3.25000e+000,+3.24375e+000,+1.25000e-002,+0.00000e+000
1.26600000e+002,-2.50000e-003,-7.50000e-003,-3.50000e-002,-4.00000e-002,-2.75000e-002,-3.00000e-002,-2.52500e-001,-2.55000e-001,+3.25000e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26650000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.52500e-001,-2.55000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26700000e+002,-2.50000e-003,-7.50000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.52500e-001,-2.57500e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26750000e+002,-2.50000e-003,-1.00000e-002,-3.50000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+6.25000e-003
1.26800000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.75000e-002,-2.50000e-002,-2.75000e-002,-2.55000e-001,-2.60000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26850000e+002,-2.50000e-003,-7.50000e-003,-3.25000e-002,-3.50000e-002,-2.50000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26900000e+002,-2.50000e-003,-1.00000e-002,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.55000e-001,-2.60000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+0.00000e+000
1.26950000e+002,-2.50000e-003,-5.00000e-003,-3.50000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.57500e-001,-2.65000e-001,+3.25625e+000,+3.25000e+000,+1.25000e-002,+6.25000e-003
1.27000000e+002,-2.50000e-003,-2.50000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.25625e+000,+3.25625e+000,+1.25000e-002,+6.25000e-003
1.27050000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.62500e-001,-2.65000e-001,+3.25625e+000,+3.25625e+000,+1.25000e-002,+0.00000e+000
1.27100000e+002,-2.50000e-003,-5.00000e-003,-3.25000e-002,-3.50000e-002,-2.75000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.26250e+000,+3.25000e+000,+1.25000e-002,-6.25000e-003
1.27150000e+002,-5.00000e-003,-7.50000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-2.75000e-002,-2.57500e-001,-2.62500e-001,+3.26250e+000,+3.25625e+000,+1.25000e-002,+6.25000e-003
1.27200000e+002,-2.50000e-003,-7.50000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.25000e-002,-2.57500e-001,-2.62500e-001,+3.26250e+000,+3.25625e+000,+1.25000e-002,+0.00000e+000
1.27250000e+002,-2.50000e-003,-1.00000e-002,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.26250e+000,+3.25625e+000,+1.25000e-002,+0.00000e+000
1.27300000e+002,-5.00000e-003,-7.50000e-003,-3.50000e-002,-3.75000e-002,-2.75000e-002,-3.25000e-002,-2.60000e-001,-2.67500e-001,+3.26250e+000,+3.26250e+000,+1.25000e-002,+6.25000e-003
1.27350000e+002,-2.50000e-003,-7.50000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.62500e-001,-2.67500e-001,+3.26250e+000,+3.26250e+000,+1.25000e-002,+6.25000e-003
1.27400000e+002,-5.00000e-003,-7.50000e-003,-3.25000e-002,-3.75000e-002,-2.75000e-002,-3.00000e-002,-2.60000e-001,-2.65000e-001,+3.26875e+000,+3.25625e+000,+1.25000e-002,+6.25000e-003
1.27450000e+002,-2.50000e-003,-7.50000e-003,-3.25000e-002,-3.75000e-002,-3.00000e-002,-3.25000e-002,-2.60000e-001,-2.62500e-001,+3.26875e+000,+3.26250e+000,+1.25000e-002,+0.00000e+000
1.27500000e+002,-2.50000e-003,-5.00000e-003,-3.50000e-002,-4.00000e-002,-2.75000e-002,-3.25000e-002,-2.55000e-001,-2.60000e-001,+3.27500e+000,+3.26875e+000,+1.25000e-002,+0.00000e+000
1.27550000e+002,-2.50000e-003,-5.00000e-003,-4.00000e-002,-4.25000e-002,-3.00000e-002,-3.00000e-002,-2.52500e-001,-2.57500e-001,+3.27500e+000,+3.26875e+000,+1.25000e-002,+6.25000e-003
1.27600000e+002,-2.50000e-003,-5.00000e-003,-3.75000e-002,-4.00000e-002,-2.75000e-002,-3.00000e-002,-2.50000e-001,-2.55000e-001,+3.27500e+000,+3.27500e+000,+1.25000e-002,+0.00000e+000
